d,n_train,seed,noise_frac,sigma,tau_true,A_hat,tau_hat,G_dagger,G_star,fits,rmse,G_bullet,A_anchor,tau_target,A_ratio,tau_ratio,delta_proxy
20,9600,10,0.1,0.06742619760427458,0.004546292123370683,0.3024410270857595,0.004500918813208643,3.9929764611009375,15,8,0.014278538261974586,3.9437410415247447,0.25402328895752446,0.004226969622001742,1.1906035400412873,1.0648098320321422,2.3378322331276693e-08
20,9600,11,0.1,0.06333100145357067,0.00401081574511217,0.27642354896128046,0.0040856564972787815,3.996015434678069,15,8,0.012165086333987956,3.9437410415247447,0.25402328895752446,0.004226969622001742,1.088181914720038,0.9665686916727734,2.6287611965422023e-08
20,9600,12,0.1,0.05832993541260001,0.003402381365238089,0.21935449813684035,0.0033376156052975473,3.983151525747492,15,8,0.011053527048437466,3.9437410415247447,0.25402328895752446,0.004226969622001742,0.8635212111339873,0.7896000926822302,1.510084545869848e-08
20,9600,13,0.1,0.06609035096451714,0.0043679344906130515,0.23931641336762244,0.004263114746358258,3.9139891446924744,15,8,0.01295363133980885,3.9437410415247447,0.25402328895752446,0.004226969622001742,0.9421042233951975,1.008551072656964,9.12296681756142e-09
20,9600,14,0.1,0.0666577456648221,0.00444325505711611,0.21067874484140897,0.004351382851599622,3.850175442306257,15,8,0.012941129261420617,3.9437410415247447,0.25402328895752446,0.004226969622001742,0.8293678335793724,1.0294331970001154,9.540615094935076e-08
20,9600,15,0.1,0.06568260519096139,0.004314204624671708,0.28919251682944247,0.004323768828083573,3.9909185805122607,15,8,0.013061220307302427,3.9437410415247447,0.25402328895752446,0.004226969622001742,1.1384488328461833,1.0229003789329316,2.1501279031473e-08
20,9600,16,0.1,0.06445199889074198,0.004154060161012205,0.2582774484685355,0.004194306053460057,3.954432594802702,15,8,0.012354938152702815,3.9437410415247447,0.25402328895752446,0.004226969622001742,1.0167471239683161,0.9922725802495318,1.1382838031455639e-09
20,9600,17,0.1,0.05923345756828814,0.0035086024954941917,0.23126972882028546,0.0035613123879132684,3.9778544007858394,15,8,0.01137602503134145,3.9437410415247447,0.25402328895752446,0.004226969622001742,0.9104272673949841,0.8425214057315031,1.1364020738232347e-08
20,9600,18,0.1,0.06735208398264315,0.004536303216805017,0.2683355314006863,0.004480868337200274,3.9421993364684957,15,8,0.01256812852422174,3.9437410415247447,0.25402328895752446,0.004226969622001742,1.0563422452401794,1.0600663685579774,2.391828703547866e-11
20,9600,19,0.1,0.06649193898737314,0.004421177950300553,0.26874478552284864,0.004351111984145723,3.955761617615879,15,8,0.012670103621063387,3.9437410415247447,0.25402328895752446,0.004226969622001742,1.0579533342227758,1.0293691162334853,1.4372615079555557e-09
20,19200,0,0.1,0.06392286283350858,0.004086132392831552,0.2844187448517529,0.004146574819556345,4.322516531472705,15,8,0.00854518261721474,4.264243154047731,0.25402328895752446,0.004184630780696317,1.119656178057402,0.9909057780400785,1.4934931155186e-08
20,19200,1,0.1,0.06059749561503717,0.003672056474814449,0.170844734009643,0.003693712945676695,4.137349280458287,15,8,0.007732500594984999,4.264243154047731,0.25402328895752446,0.004184630780696317,0.6725553972266305,0.8826855078148774,8.206337246086738e-08
20,19200,2,0.1,0.06148584259231781,0.003780508839287283,0.23612577268682797,0.0038129971591227383,4.273702006414623,15,8,0.00824033344638309,4.264243154047731,0.25402328895752446,0.004184630780696317,0.9295437975622418,0.9111908215922125,4.0853923339122917e-10
20,19200,3,0.1,0.06198212376118718,0.003841783665947125,0.15297631280958282,0.0037947209864968314,4.074642461634895,15,8,0.008764024828136924,4.264243154047731,0.25402328895752446,0.004184630780696317,0.6022137318092995,0.9068233699378838,1.9322070044975356e-07
20,19200,4,0.1,0.068568721181775,0.004701669524503999,0.29246229186479356,0.004698067251198617,4.27618882679127,15,8,0.00893119546290194,4.264243154047731,0.25402328895752446,0.004184630780696317,1.1513207826928678,1.1226957639538429,6.503357527113751e-10
20,19200,5,0.1,0.064066598787848,0.0041045290802430865,0.2422545805774728,0.004073106408487843,4.254576966856904,15,8,0.00917675538224502,4.264243154047731,0.25402328895752446,0.004184630780696317,0.953670750314474,0.9733490532252129,4.3306459870121267e-10
20,19200,6,0.1,0.06516130840173266,0.004245996112625715,0.2462763927651198,0.0041436665068495995,4.254241446218418,15,8,0.009201406395666977,4.264243154047731,0.25402328895752446,0.004184630780696317,0.9695032049061454,0.9902107793988217,4.637727325925659e-10
20,19200,7,0.1,0.06663503105498449,0.004440227363698747,0.27266992600862683,0.004418392425397414,4.272057903738982,15,8,0.00892149759407508,4.264243154047731,0.25402328895752446,0.004184630780696317,1.0734052264563045,1.055861952213189,2.7921808209996086e-10
20,19200,8,0.1,0.060902979215652145,0.003709172877342157,0.23982060261935795,0.003633869593035395,4.304030968151118,15,8,0.008003195490307206,4.264243154047731,0.25402328895752446,0.004184630780696317,0.9440890384639443,0.8683847592476783,7.061311338579665e-09
20,19200,9,0.1,0.06658978108973526,0.004434198945578864,0.30698254887626897,0.004409678132495941,4.329642164949147,15,8,0.008951633773594429,4.264243154047731,0.25402328895752446,0.004184630780696317,1.2084819078442839,1.0537795001742487,1.8709422606578936e-08
20,19200,10,0.1,0.06651368637936364,0.004424070475772344,0.2984435158245437,0.004418872539973595,4.315093563351378,15,8,0.008943286974989166,4.264243154047731,0.25402328895752446,0.004184630780696317,1.174866749616988,1.055976685053753,1.1436769262718579e-08
20,19200,11,0.1,0.06309069042581016,0.003980435218405414,0.2735357752185586,0.004008894080875579,4.319996789229849,15,8,0.008646086199751622,4.264243154047731,0.25402328895752446,0.004184630780696317,1.0768137690883013,0.9580042519805068,1.3697471355391528e-08
20,19200,12,0.1,0.05936893692680265,0.0035246706718186716,0.2241468237094622,0.003532652137594643,4.285258039013122,15,8,0.008889656475806683,4.264243154047731,0.25402328895752446,0.004184630780696317,0.8823869048752536,0.8441968533737199,1.998553941091175e-09
20,19200,13,0.1,0.06513378982797373,0.004242410577354654,0.23734396806869756,0.004259708637774479,4.223831783201041,15,8,0.00891723622491722,4.264243154047731,0.25402328895752446,0.004184630780696317,0.9343394026694306,1.0179413336594703,7.755754374641363e-09
20,19200,14,0.1,0.06752568319765274,0.0045597178913097626,0.21158260273104457,0.004468288851589588,4.148160467756036,15,8,0.009235547684876715,4.264243154047731,0.25402328895752446,0.004184630780696317,0.8329260029635454,1.0677856866612425,6.80605746176316e-08
20,19200,15,0.1,0.06551434029383585,0.004292128784136523,0.2906446591095853,0.004344097391656382,4.31058298360522,15,8,0.009983339900225709,4.264243154047731,0.25402328895752446,0.004184630780696317,1.1441654042916685,1.038107689618803,9.530540345355562e-09
20,19200,16,0.1,0.06424057116836664,0.004126850984037978,0.26225362490276755,0.0041790865482251955,4.280008107938856,15,8,0.008506337470658683,4.264243154047731,0.25402328895752446,0.004184630780696317,1.03239992671152,0.9986750963796623,1.1293110144503817e-09
20,19200,17,0.1,0.059666916049989416,0.0035601408709164846,0.23846023866808094,0.0035513122914885864,4.312308497646962,15,8,0.008372387330298466,4.264243154047731,0.25402328895752446,0.004184630780696317,0.9387337658948041,0.8486560649199385,1.024001882378404e-08
20,19200,18,0.1,0.06763540566011798,0.00457454809880872,0.27214804558430894,0.004555143560898182,4.2567076017060295,15,8,0.009657054729294597,4.264243154047731,0.25402328895752446,0.004184630780696317,1.0713507674873666,1.0885413312713368,2.627513177804017e-10
20,19200,19,0.1,0.06596817627753288,0.004351800281383651,0.2617701851499291,0.004426331973176714,4.251889166299347,15,8,0.009295809116267185,4.264243154047731,0.25402328895752446,0.004184630780696317,1.0304967950938546,1.0577592636357225,7.088837658355044e-10
