method,dataset,rmse_median,rmse_iqr_lo,rmse_iqr_hi,r2_median,r2_iqr_lo,r2_iqr_hi,mae_median,mae_iqr_lo,mae_iqr_hi,nrmse_median,nrmse_iqr_lo,nrmse_iqr_hi,cnl_median,cnl_iqr_lo,cnl_iqr_hi,fit_time_median,fit_time_total,n_fits_median,used_defaults_frac,used_constant_predictor_frac,family,n_seeds
bic_spline,kin8nm,0.1927120899612621,0.1849310268732337,0.1930760331484395,0.4637165683954476,0.4542938591676108,0.4843306055982194,0.1546265364429572,0.149030663818038,0.1565591902821395,0.7340791982387475,0.6965532941640546,0.736995999606032,0.021423406535697208,0.019719584524161313,0.024957743316024045,0.5126427690011042,2.559559803999946,23.0,0.0,0.0,spline,5
bic_spline,auction_verification,5383.4808082280215,5254.917502780196,5453.505906244923,0.7474323438999781,0.7390592577044238,0.750496558112979,4107.079232571455,4082.515041979217,4151.526457134369,0.5270639333711519,0.5076374754662275,0.527593017233984,0.04201588748806911,0.039061622013589044,0.042593289414450286,0.8789288979987759,4.382583937996969,21.0,0.0,0.0,spline,5
bic_spline,cps88wages,304.4739599107652,303.1381979007082,328.08238809889593,0.3713139008386862,0.3678105034134638,0.3761323282103926,226.3737382572581,222.77342794364253,229.5839207100804,0.7292404124689369,0.7287859111650634,0.7983128444830684,0.021033930198078254,0.017543117550014878,0.026441399359222805,0.5847595689992886,2.923509952999666,21.0,0.0,0.0,spline,5
bic_spline,naval_propulsion_plant,3.6004285074159065e-05,3.577236219456091e-05,4.6151147133541617e-05,0.999994052508258,0.9999899406595054,0.9999941707930728,2.216678248860893e-05,2.1615530646215576e-05,2.263918630231188e-05,0.0024464720225977,0.002433195608784,0.0031246637069663,0.08687016201821761,0.08666991393375885,0.08782550191566033,0.8138884170002711,4.050900229000035,21.0,0.0,0.0,spline,5
bic_spline,grid_stability,0.0170003892180946,0.0169727104703175,0.0177499166616806,0.7673989659262678,0.761871565572475,0.7808194714003553,0.0136292139228067,0.0133787429255751,0.0139613436254301,0.4653844584435094,0.4614580152238227,0.4884495420099871,0.08300773463490359,0.08177098493975611,0.08771993729034651,0.5855604989992571,3.0005190539995965,21.0,0.0,0.0,spline,5
bic_spline,combined_cycle_power_plant,4.117244505010715,4.079068939259607,4.226421012260057,0.94140198325826,0.9397932845765812,0.9442410225852852,3.3299479696868954,3.2879055864393667,3.336693350869941,0.2403122507197815,0.2398085603294695,0.249513249534266,0.008841014699597,0.007696778500972723,0.009313888694774265,0.3373120489995926,1.686103305999495,28.0,0.0,0.0,spline,5
bic_spline,physiochemical_protein,5.113508765253062,5.062544196438078,5.172028661674111,0.3307902807287668,0.2845948025322896,0.3313694553901553,4.201854548377442,4.1714307031909446,4.274751259507076,0.8240208492081799,0.8208548574868071,0.8431418846634154,0.0038203251915962574,0.0,0.010520530870304301,0.5381435990002501,2.692891562999648,22.0,0.0,0.0,spline,5
bic_spline,forest_fires,43.337260927023856,31.117997726646355,44.02278353688991,-0.4934553930267908,-0.7635985788169828,-0.3642216908704445,26.03818309888409,21.378313928056507,26.75797776212909,0.6310715300666198,0.4436777069967096,0.6397676379770277,0.0,0.0,0.0,5.157063676999314,25.90130757499901,21.0,0.0,0.0,spline,5
bic_spline,solar_flare,0.6732955368917966,0.6385356064726136,0.6929470563479504,0.1590830445395615,0.1395851550529471,0.2126872504419757,0.3690520820916911,0.3663097737793158,0.3941247088716971,0.78442175738084,0.727056111520721,0.819147143799915,0.0,0.0,4.675362934634572e-05,5.627427405999697,28.17069808799897,21.0,0.0,0.0,spline,5
bic_spline,student_performance_por,3.056520830381216,2.8631711046781927,3.2966232871751777,-0.0001026231417649,-0.0286737469462705,-1.2494469938451049e-05,2.2184822884244846,2.1546909737661184,2.316362827923522,0.9347853450053658,0.864144760932258,1.0259765508005363,0.0,0.0,0.0,9.439151274998949,47.09208841899817,0.0,0.0,1.0,spline,5
bic_spline,socmob,20.2317092212716,15.633483426012123,20.889919398335014,0.7856541345899922,0.7337973011758869,0.785855210145108,10.202819575313312,9.79383158190394,11.40846456670273,0.479777212289265,0.36186113491971,0.523923361101633,0.001836104889299669,0.0013235797691578785,0.0024275851808402155,26.83939416100111,134.01600538600178,21.0,0.0,0.0,spline,5
bic_spline,fifa,17032.713659473786,15593.314294273683,18918.385524140267,-0.0046927509081606,-0.0157662494627199,-0.0006796700142641,9730.4435,9569.4664,10095.308,0.7861864215815239,0.7108219289299504,0.8894939619274068,0.0,0.0,0.0,34.061073692999344,102.27083057000164,0.0,0.0,1.0,spline,5
bic_spline,Moneyball,93.87003731228914,92.4681466953502,94.31689038494616,-0.0021471964583308,-0.0028704569255075,-0.0004942557762515,74.3305657740603,74.1730450687437,74.45901066606382,1.0326808726683196,1.013271018373689,1.0390023867992118,0.0,0.0,0.0,36.08506898800079,180.3317899070007,0.0,0.0,1.0,spline,5
cp_spline,white_wine,0.732204228388883,0.7261170024204485,0.8130661749413945,0.3036458863871158,0.038998748613425,0.3197845210212955,0.5642951261902036,0.5614210827845941,0.5666643630314532,0.8373142111289957,0.8309967254317459,0.9178994294536262,0.039351897615950385,0.0,0.041916635924872075,0.5034613289990375,2.501703763995465,21.0,0.0,0.0,spline,5
cp_spline,miami_housing,170929.05654497616,143365.25012505724,6109005.367328423,0.7384466231482781,-372.1076538996209,0.785237690957165,91592.19991196538,88797.32272286207,472777.5911552412,0.5403148339740406,0.4500601694774622,19.03732434056912,0.03362990447269712,0.0,0.05388482625945121,0.9191348979984468,4.555415467000785,21.0,0.0,0.0,spline,5
cp_spline,physiochemical_protein,5.0656388099869165,5.045525645412683,5.321675747882993,0.3039422305398502,0.2623372844148778,0.3352820288994702,4.100860625063448,4.099739457200812,4.244449541847785,0.8237060210857385,0.8180954227570497,0.8628171177528168,0.0,0.0,0.0027608059898878517,0.5648468079998565,2.760390812998594,22.0,0.0,0.0,spline,5
cp_spline,energy_efficiency,1.0474587457070546,0.9596143040252864,1.0738675328832978,0.989135710430036,0.9882681721594588,0.9915223929443968,0.783210757308158,0.7650137615112436,0.8044294712568036,0.1039221635368253,0.0960269678217458,0.1061057915860129,0.07224468835280987,0.06303618065559059,0.07320706812729882,0.1814109400002053,0.8866350370008148,21.0,0.0,0.0,spline,5
cp_spline,QSAR_fish_toxicity,0.9093336725307072,0.855555150869122,0.950807582815231,0.5943808137038293,0.5487617635091536,0.6042510932368351,0.6758826549816578,0.6655779283983898,0.682717119293183,0.6151194487108308,0.5806704262904677,0.6579311135862235,0.013686926140422447,0.0,0.030863696184375213,0.1548922799993306,0.7803217779983241,22.0,0.0,0.0,spline,5
cp_spline,concrete_compressive_strength,6.7672452268766925,5.656974854378985,6.95305050407387,0.835440532939191,0.8239295948467817,0.8893328357990232,4.2266788722658175,4.152331738062853,4.273680782081168,0.4019481814315894,0.3405571149916983,0.4192377251278883,0.1907618965157744,0.17272350658263866,0.20343763211223637,0.2044049690011888,1.0321744770026269,21.0,0.0,0.0,spline,5
cp_spline,space_ga,0.1176105408188129,0.1149229665122285,1.9943265392540888,0.6413522642941346,-81.62355740652669,0.6673474137390012,0.0847606314282406,0.0837636744687459,0.1685468826926442,0.5778287290346894,0.5665829921451546,10.094679918160276,0.035065223872619705,0.0,0.0679745066345018,0.4524492679993273,2.2640327729986893,25.0,0.0,0.0,spline,5
cp_spline,california_housing,1163877.866775537,64054.49011416476,2411031.94028948,-123.81660929478272,-549.0905660374942,0.684648754449996,112246.64238934946,46210.50369430852,193378.8362605061,10.239719508306054,0.5787388580383889,21.16496497938261,0.0,0.0,0.03266967420874455,0.526454348999323,2.6366641329987033,23.0,0.0,0.0,spline,5
cp_spline,kin8nm,0.1832443309411901,0.1719903673302169,0.184338591227154,0.5145047331070725,0.4734544913109715,0.5819920471610196,0.1351051009265267,0.1301609584190157,0.1416780228532328,0.6902002574260744,0.6577491465046207,0.7021273461766517,0.0584869383440904,0.02916385303227419,0.07173851662001483,0.5258332680004969,2.639068723001401,23.0,0.0,0.0,spline,5
cp_spline,cps88wages,304.4739599107652,303.1381979007082,328.08238809889593,0.3713139008386862,0.3678105034134638,0.3761323282103926,226.3737382572581,222.77342794364253,229.5839207100804,0.7292404124689369,0.7287859111650634,0.7983128444830684,0.021002791277215507,0.017339865982940485,0.026607916601178883,0.5767010380004649,2.8829940899995563,21.0,0.0,0.0,spline,5
cp_spline,red_wine,0.671593016299318,0.6645974154133956,0.700869088604773,0.3333014725864305,0.2645133148128179,0.3386698864412782,0.5162427697719136,0.5161696902321999,0.5238566138105581,0.8358697104198449,0.8258595160099296,0.871406307483885,0.0,0.0,0.0,0.3886905390008905,1.938558975003616,21.0,0.0,0.0,spline,5
cp_spline,airfoil_self_noise,3.987221852386097,3.94539155385225,3.996747958514643,0.676031923253913,0.6456876493990273,0.6795922753835703,2.33934200196049,2.17899965968804,2.374828609231906,0.5768236936242919,0.5736607128130561,0.5806522644786736,0.14468780807127424,0.1175566065035855,0.20813768060693727,0.2283737290017597,1.134645125002862,25.0,0.0,0.0,spline,5
cp_spline,abalone,2.21517678336648,2.1744111472641525,2.217828571492719,0.5411080610888853,0.5349169710768487,0.5726877121696574,1.5682565359273786,1.5652369944545417,1.6070160209353117,0.685215113455336,0.6673382115817575,0.6880646090774807,0.0033106521759007053,0.0,0.012933885427203164,0.6635484479993465,3.3665459099993313,22.0,0.0,0.0,spline,5
cp_spline,naval_propulsion_plant,3.469440180341061e-05,3.4300805474383244e-05,3.554644182693804e-05,0.9999944773913096,0.999994032440232,0.999994640517332,1.906308168208226e-05,1.855398837755517e-05,1.947526361751173e-05,0.0023574661509868,0.0023331019853845,0.0024066720674793,0.08621844942951673,0.08597581154896916,0.08732706761060595,0.8188235779998649,4.137619459999769,21.0,0.0,0.0,spline,5
cp_spline,grid_stability,0.0170003892180946,0.0169727104703175,0.0177499166616806,0.7673989659262678,0.761871565572475,0.7808194714003553,0.0136292139228067,0.0133787429255751,0.0139613436254301,0.4653844584435094,0.4614580152238227,0.4884495420099871,0.08381258916521975,0.0824078534765594,0.0884015264150044,0.6096349880008347,3.017170981000163,21.0,0.0,0.0,spline,5
cp_spline,combined_cycle_power_plant,4.740670501648172,4.6604233616979895,6.843889475219696,0.9262746325716136,0.8430364962221326,0.934056539962842,3.372919862030779,3.357061313913851,3.459500946885272,0.2798727572114133,0.2777263103341292,0.4023524256504336,0.0,0.0,0.006014801309982863,0.3490556389988342,1.753897214997778,28.0,0.0,0.0,spline,5
cp_spline,auction_verification,5383.4808082280215,5254.917502780196,5453.505906244923,0.7474323438999781,0.7390592577044238,0.750496558112979,4107.079232571455,4082.515041979217,4151.526457134369,0.5270639333711519,0.5076374754662275,0.527593017233984,0.04098687532068216,0.03891832796544083,0.04270466605247804,0.9021387479988334,4.477671369999371,21.0,0.0,0.0,spline,5
cp_spline,cars,2962.464435659032,2903.2452942498585,3022.2585534000523,0.91576380629016,0.9135514600397336,0.9187889856103264,2080.270130128442,2049.585292659762,2164.018294033489,0.3025658506428528,0.2938912187307307,0.3066287855947556,0.0012788866286484904,0.0006715521572706056,0.003186900232216903,0.6782233079993603,3.3956132420007634,21.0,0.0,0.0,spline,5
cp_spline,forest_fires,43.337260927023856,31.117997726646355,44.02278353688991,-0.4934553930267908,-0.7635985788169828,-0.3642216908704445,26.03818309888409,21.378313928056507,26.75797776212909,0.6310715300666198,0.4436777069967096,0.6397676379770277,0.0,0.0,0.0,5.177168665999488,25.835069022001335,21.0,0.0,0.0,spline,5
cp_spline,solar_flare,0.6732955368917966,0.6385356064726136,0.6929470563479504,0.1590830445395615,0.1395851550529471,0.2126872504419757,0.3690520820916911,0.3663097737793158,0.3941247088716971,0.78442175738084,0.727056111520721,0.819147143799915,0.0,0.0,4.6456187730147796e-05,5.665915834999396,28.33508845599863,21.0,0.0,0.0,spline,5
cp_spline,student_performance_por,3.056520830381216,2.8631711046781927,3.2966232871751777,-0.0001026231417649,-0.0286737469462705,-1.2494469938451049e-05,2.2184822884244846,2.1546909737661184,2.316362827923522,0.9347853450053658,0.864144760932258,1.0259765508005363,0.0,0.0,0.0,9.41060333600035,46.923314248999304,0.0,0.0,1.0,spline,5
cp_spline,socmob,20.2317092212716,15.633483426012123,20.889919398335014,0.7856541345899922,0.7337973011758869,0.785855210145108,10.202819575313312,9.79383158190394,11.40846456670273,0.479777212289265,0.36186113491971,0.523923361101633,0.0018391781204201982,0.0013301232355033053,0.0022902163688548667,26.7928750709998,135.74929807100125,21.0,0.0,0.0,spline,5
cp_spline,fifa,17032.713659473786,15593.314294273683,18918.385524140267,-0.0046927509081606,-0.0157662494627199,-0.0006796700142641,9730.4435,9569.4664,10095.308,0.7861864215815239,0.7108219289299504,0.8894939619274068,0.0,0.0,0.0,34.09060327299994,102.31878817899997,0.0,0.0,1.0,spline,5
cp_spline,Moneyball,93.87003731228914,92.4681466953502,94.31689038494616,-0.0021471964583308,-0.0028704569255075,-0.0004942557762515,74.3305657740603,74.1730450687437,74.45901066606382,1.0326808726683196,1.013271018373689,1.0390023867992118,0.0,0.0,0.0,36.16739283700008,180.63313617600033,0.0,0.0,1.0,spline,5
gcv_spline,california_housing,1163877.866775537,64054.49011416476,2411031.94028948,-123.81660929478272,-549.0905660374942,0.684648754449996,112246.64238934946,46210.50369430852,193378.8362605061,10.239719508306054,0.5787388580383889,21.16496497938261,0.0,0.0,0.03969707832836134,0.235817759999918,1.161684918000901,23.0,0.0,0.0,spline,5
gcv_spline,cps88wages,304.4739599107652,303.1381979007082,328.08238809889593,0.3713139008386862,0.3678105034134638,0.3761323282103926,226.3737382572581,222.77342794364253,229.5839207100804,0.7292404124689369,0.7287859111650634,0.7983128444830684,0.024653650298070456,0.020441117807404475,0.03200811391882777,0.3378117590000329,1.6684765560021333,21.0,0.0,0.0,spline,5
gcv_spline,energy_efficiency,1.0474587457070546,0.9596143040252864,1.0738675328832978,0.989135710430036,0.9882681721594588,0.9915223929443968,0.783210757308158,0.7650137615112436,0.8044294712568036,0.1039221635368253,0.0960269678217458,0.1061057915860129,0.07764214083780847,0.06861361196233423,0.07841303016541754,0.0891653600010613,0.4455596190018694,21.0,0.0,0.0,spline,5
gcv_spline,white_wine,0.732204228388883,0.7261170024204485,0.8130661749413945,0.3036458863871158,0.038998748613425,0.3197845210212955,0.5642951261902036,0.5614210827845941,0.5666643630314532,0.8373142111289957,0.8309967254317459,0.9178994294536262,0.04639545270370269,0.0,0.04968274194694036,0.2900218790000508,1.4365000569996482,21.0,0.0,0.0,spline,5
gcv_spline,combined_cycle_power_plant,4.740670501648172,4.6604233616979895,6.843889475219696,0.9262746325716136,0.8430364962221326,0.934056539962842,3.372919862030779,3.357061313913851,3.459500946885272,0.2798727572114133,0.2777263103341292,0.4023524256504336,0.0,0.0,0.006986757585538117,0.1647859300010168,0.8370152090010377,28.0,0.0,0.0,spline,5
